vehicle_key,auto_id,vin,make,year,transmission,owner_id,effective_date,end_date,is_current
1546,1546,KVMP01U4Q6L1F5E6C,Contoso Motors,2014,Semi-Automatic,546,2026-05-22,,True
1547,1547,5FE440DUQUZKYDFF7,Contoso Motors,2015,Automatic,760,2026-05-22,,True
1548,1548,EKW640T5T4QOFIC2U,Contoso Motors,2016,Automatic,436,2026-05-22,,True
1549,1549,KS8EL125HYA3EBP5E,Contoso Motors,2015,Semi-Automatic,470,2026-05-22,,True
1550,1550,7OFQRQ2M19MUJIUSJ,Contoso Motors,2015,Semi-Automatic,518,2026-05-22,,True
1551,1551,LNLAAIQWMT7JVMPMS,Contoso Motors,2005,Semi-Automatic,530,2026-05-22,,True
1552,1552,O3B237IYWMPFSF20Q,Contoso Motors,2011,Automatic,443,2026-05-22,,True
1553,1553,O3JB3WYC014ALTBDG,Contoso Motors,2013,Automatic,1000,2026-05-22,,True
1554,1554,T2TF0BJTVUI5DRJZU,Contoso Motors,2011,Automatic,145,2026-05-22,,True
1555,1555,68QK5KSFDUQ70LYOF,Contoso Motors,2004,Automatic,17,2026-05-22,,True
1556,1556,36GQ6LK7ZZG18PZEZ,Contoso Motors,2014,Semi-Automatic,556,2026-05-22,,True
1557,1557,AW70NLMX8PV0LAS0C,Contoso Motors,2005,Automatic,817,2026-05-22,,True
1558,1558,5P57WNFONMMCH2J8C,Contoso Motors,2012,Automatic,15,2026-05-22,,True
1559,1559,Z4X5MYSEL1B0UVLLA,Contoso Motors,2004,Automatic,559,2026-05-22,,True
1560,1560,N2KHHTB57D9IJGIBK,Contoso Motors,2016,Automatic,821,2026-05-22,,True
1561,1561,3LM6L9DBF0WM7OT2G,Contoso Motors,2015,Automatic,822,2026-05-22,,True
1562,1562,O983ZFAOX3EX873I2,Contoso Motors,2016,Automatic,562,2026-05-22,,True
1563,1563,JX41LIDZE71NUSCTG,Contoso Motors,2011,Automatic,837,2026-05-22,,True
1564,1564,JCDCAMUP86TWW8HK4,Contoso Motors,2004,Automatic,564,2026-05-22,,True
1565,1565,QH9CF10U8A2Y6M89K,Contoso Motors,2007,Automatic,840,2026-05-22,,True
1566,1566,E4JKDQZU95AZHIBYC,Contoso Motors,2007,Automatic,566,2026-05-22,,True
1567,1567,KJLW8ZRR3ANX19RCF,Contoso Motors,2013,Automatic,567,2026-05-22,,True
1568,1568,BGEPPHL3N48B3GWP0,Contoso Motors,2011,Automatic,568,2026-05-22,,True
1569,1569,3RU2E6A5BY89CDQ5Y,Contoso Motors,2014,Automatic,569,2026-05-22,,True
1570,1570,M6TTBHZY8DGMNKRN2,Contoso Motors,2015,Automatic,570,2026-05-22,,True
1571,1571,WQ6DTHHUJLDR1E0YA,Contoso Motors,2005,Semi-Automatic,578,2026-05-22,,True
1572,1572,XRM3ZG9CN2B8L7XZA,Contoso Motors,2011,Automatic,460,2026-05-22,,True
1573,1573,EV2ACSWSTKFJW079L,Contoso Motors,2009,Semi-Automatic,590,2026-05-22,,True
1574,1574,0IESVCF1KGKEOXYYS,Contoso Motors,2016,Semi-Automatic,638,2026-05-22,,True
1575,1575,RO1KIV05KIY4ZQ48E,Contoso Motors,2004,Automatic,841,2026-05-22,,True
1576,1576,0SEZX361T08ETSC2U,Contoso Motors,2014,Automatic,265,2026-05-22,,True
1577,1577,F0DCI60VY9KL3FSJM,Contoso Motors,2007,Automatic,385,2026-05-22,,True
1578,1578,AAS75KHKTTGXX1D1M,Contoso Motors,2013,Automatic,491,2026-05-22,,True
1579,1579,AXTJKB5CSA5TXKUPQ,Contoso Motors,2016,Automatic,495,2026-05-22,,True
1580,1580,C1KTYKY80U1A2FF5F,Contoso Motors,2011,Automatic,580,2026-05-22,,True
1581,1581,S3CB9EBFGNB9ZV587,Contoso Motors,2004,Automatic,581,2026-05-22,,True
1582,1582,OR5ODEZT9BLC55KG9,Contoso Motors,2012,Automatic,843,2026-05-22,,True
1583,1583,R68X8CRT7UFQ57SKV,Contoso Motors,2007,Automatic,444,2026-05-22,,True
1584,1584,U8DNJABNVRSI6QNGO,Contoso Motors,2014,Automatic,529,2026-05-22,,True
1585,1585,H90FJDYMZQHOTJJRG,Contoso Motors,2011,Automatic,845,2026-05-22,,True
1586,1586,UC85N8APJRKY3LH9T,Contoso Motors,2011,Semi-Automatic,639,2026-05-22,,True
1587,1587,5KUKWLQS8YX657DNF,Contoso Motors,2004,Automatic,564,2026-05-22,,True
1588,1588,8LXHG9FTX5LUIKBYN,Contoso Motors,2007,Automatic,588,2026-05-22,,True
1589,1589,2MPL86P3AN8ASIW0E,Contoso Motors,2004,Automatic,855,2026-05-22,,True
1590,1590,FUJGPJPKYW3MC45LY,Contoso Motors,2007,Automatic,862,2026-05-22,,True
1591,1591,VE98QV3EYDPB42RBQ,Contoso Motors,2012,Automatic,71,2026-05-22,,True
1592,1592,8Z9YKS53ZTWY2OJ4O,Contoso Motors,2016,Automatic,592,2026-05-22,,True
1593,1593,TJUPIEC0LBKARMSH3,Contoso Motors,2004,Automatic,641,2026-05-22,,True
1594,1594,SOUVK7HBM2FAQTAUS,Contoso Motors,2014,Semi-Automatic,594,2026-05-22,,True
1595,1595,SDPJZR8GREG3ODHOY,Contoso Motors,2007,Automatic,632,2026-05-22,,True
1596,1596,7I3ZI3DKNA6XADQPF,Contoso Motors,2016,Automatic,880,2026-05-22,,True
1597,1597,W61TLR0P38YATPSIA,Contoso Motors,2004,Semi-Automatic,709,2026-05-22,,True
1598,1598,CLKWTZ5BN3ACTUDIS,Contoso Motors,2014,Semi-Automatic,733,2026-05-22,,True
1599,1599,OTUUHSVXY7IOUZ5DG,Contoso Motors,2011,Semi-Automatic,757,2026-05-22,,True
1600,1600,X4Z73EKSECVVYOQQQ,Contoso Motors,2013,Automatic,572,2026-05-22,,True
1601,1601,CKDCP5VZ1PXLMFJUI,Contoso Motors,2007,Automatic,649,2026-05-22,,True
1602,1602,IOW6X2ZEXLU7D64P8,Contoso Motors,2011,Automatic,769,2026-05-22,,True
1603,1603,1VMWIOFFE6U5C9KKP,Contoso Motors,2011,Automatic,25,2026-05-22,,True
1604,1604,48V6TR0VQRG82KOC2,Contoso Motors,2014,Semi-Automatic,604,2026-05-22,,True
1605,1605,QGSHJB1517N4COP7K,Contoso Motors,2014,Automatic,865,2026-05-22,,True
1606,1606,K3DPIDNVWANODBD7R,Contoso Motors,2012,Automatic,270,2026-05-22,,True
1607,1607,AP64B4T7XRHYVXC08,Contoso Motors,2011,Automatic,607,2026-05-22,,True
1608,1608,GDQVJW6S5CSXD9Z5A,Contoso Motors,2014,Automatic,869,2026-05-22,,True
1609,1609,NJRFWCQ33IK75ATJO,Contoso Motors,2015,Automatic,870,2026-05-22,,True
1610,1610,R0EQZMXVG017N3F2R,Contoso Motors,2007,Automatic,610,2026-05-22,,True
1611,1611,M0YBUYR0WKKIXXROP,Contoso Motors,2004,Automatic,885,2026-05-22,,True
1612,1612,6GIQIXZOSS7BUWGYN,Contoso Motors,2011,Automatic,612,2026-05-22,,True
1613,1613,UEC7FUGRL4HHW2GQQ,Contoso Motors,2016,Automatic,888,2026-05-22,,True
1614,1614,QC02434PWRNE2T2QR,Contoso Motors,2015,Automatic,614,2026-05-22,,True
1615,1615,W2Y8E93DPYWST0C6A,Contoso Motors,2016,Automatic,615,2026-05-22,,True
1616,1616,H89THI6GKS5JY6E83,Contoso Motors,2013,Automatic,616,2026-05-22,,True
1617,1617,7SSRFBKWIGBOIW14F,Contoso Motors,2014,Automatic,617,2026-05-22,,True
1618,1618,AK3R6RZ2O7KHFZMHW,Contoso Motors,2015,Automatic,618,2026-05-22,,True
1619,1619,GS7OYBBL6M7ENHIK5,Contoso Motors,2013,Semi-Automatic,783,2026-05-22,,True
1620,1620,5IEFLIT90OWI1KNST,Contoso Motors,2005,Automatic,692,2026-05-22,,True
1621,1621,G7IUI1Q9GU0WLHMPM,Contoso Motors,2004,Semi-Automatic,877,2026-05-22,,True
1622,1622,33K4PI1RAWSFEIK5M,Contoso Motors,2014,Semi-Automatic,997,2026-05-22,,True
1623,1623,HYAUQ6AX10I4TF368,Contoso Motors,2011,Automatic,889,2026-05-22,,True
1624,1624,56SVWIRUKQ69VDJ4L,Contoso Motors,2011,Automatic,8,2026-05-22,,True
1625,1625,HFN5V4PWXEJLZN7UG,Contoso Motors,2014,Automatic,273,2026-05-22,,True
1626,1626,ELM5U2P7ODFHPBWXE,Contoso Motors,2011,Automatic,888,2026-05-22,,True
1627,1627,R2ENORLBCSEJ8X371,Contoso Motors,2016,Automatic,128,2026-05-22,,True
1628,1628,XXFCC7ZSMPG0UP5Z8,Contoso Motors,2016,Automatic,628,2026-05-22,,True
1629,1629,H7LNDN98IKLXV7Y2D,Contoso Motors,2011,Automatic,629,2026-05-22,,True
1630,1630,3VAMZNIAR2V18EPKW,Contoso Motors,2014,Automatic,891,2026-05-22,,True
1631,1631,0XNJORPFB4OV80G8R,Contoso Motors,2006,Automatic,91,2026-05-22,,True
1632,1632,E4LPYGCU1QXJ660GS,Contoso Motors,2011,Automatic,393,2026-05-22,,True
1633,1633,E690S50JPHBMKS9A5,Contoso Motors,2004,Automatic,893,2026-05-22,,True
1634,1634,0MQFIU5MSNIT1IC17,Contoso Motors,2014,Semi-Automatic,23,2026-05-22,,True
1635,1635,P7POEO9Q5GYMD72WP,Contoso Motors,2014,Automatic,143,2026-05-22,,True
1636,1636,5QNO3F92BPWRIAYSQ,Contoso Motors,2016,Automatic,636,2026-05-22,,True
1637,1637,NMBWNK2V5FTSVAYNC,Contoso Motors,2011,Automatic,903,2026-05-22,,True
1638,1638,BVHUVVTKZ1L9J035P,Contoso Motors,2015,Automatic,910,2026-05-22,,True
1639,1639,SWGF4JG31KV2Q6IW0,Contoso Motors,2012,Automatic,326,2026-05-22,,True
1640,1640,PND40OKF3OGAOF3PQ,Contoso Motors,2015,Automatic,640,2026-05-22,,True
1641,1641,953FW7GH2DQGMUB83,Contoso Motors,2013,Automatic,211,2026-05-22,,True
1642,1642,SPC2R8IRDA7BLB1FU,Contoso Motors,2014,Semi-Automatic,642,2026-05-22,,True
1643,1643,22TYPMI6D6BKTOWS4,Contoso Motors,2011,Automatic,40,2026-05-22,,True
1644,1644,MWNPDQI25FRHDJIKM,Contoso Motors,2011,Automatic,160,2026-05-22,,True
1645,1645,YNPSM3Y08JPJJL9IE,Contoso Motors,2005,Semi-Automatic,142,2026-05-22,,True
1646,1646,PNUB63REXYJO573IT,Contoso Motors,2007,Semi-Automatic,165,2026-05-22,,True
1647,1647,FM7TA6Q201H1QXYK2,Contoso Motors,2010,Semi-Automatic,202,2026-05-22,,True
1648,1648,OVHKMMLW5QZCZ4A06,Contoso Motors,2013,Automatic,208,2026-05-22,,True
1649,1649,7RAHAO9T3W02YNGOX,Contoso Motors,2007,Automatic,65,2026-05-22,,True
1650,1650,YK95FLWKUTBBUZZST,Contoso Motors,2016,Automatic,88,2026-05-22,,True
1651,1651,K0G1FK363MS3V74UJ,Contoso Motors,2011,Automatic,441,2026-05-22,,True
1652,1652,I50RB3EXAQIXZ0EYK,Contoso Motors,2014,Semi-Automatic,652,2026-05-22,,True
1653,1653,J20TWR816OYXHKYK4,Contoso Motors,2014,Automatic,913,2026-05-22,,True
1654,1654,2Q8MCU41CQ69AAB6J,Contoso Motors,2012,Automatic,30,2026-05-22,,True
1655,1655,EABPP9R6HJCHQHAJE,Contoso Motors,2013,Automatic,655,2026-05-22,,True
1656,1656,G8N3Y50OFFYEW0D77,Contoso Motors,2005,Automatic,917,2026-05-22,,True
1657,1657,W1Y9YYJOU2JB89YJX,Contoso Motors,2007,Automatic,918,2026-05-22,,True
1658,1658,EF8METSVDOITMZ5I0,Contoso Motors,2015,Automatic,658,2026-05-22,,True
1659,1659,JZLTQ6VXVL68UJXMX,Contoso Motors,2011,Automatic,933,2026-05-22,,True
1660,1660,SCHZX0UZ8NNBP32KX,Contoso Motors,2013,Automatic,660,2026-05-22,,True
1661,1661,MU8D93ZS7FWREBRP1,Contoso Motors,2015,Automatic,936,2026-05-22,,True
1662,1662,JJFQR6FXV45S2XG55,Contoso Motors,2015,Automatic,662,2026-05-22,,True
1663,1663,O0VDILSSHN16FX14C,Contoso Motors,2013,Automatic,663,2026-05-22,,True
1664,1664,FDSW7I802BKJJDR6B,Contoso Motors,2004,Automatic,664,2026-05-22,,True
1665,1665,QU0VRE0558IS31EM6,Contoso Motors,2005,Automatic,665,2026-05-22,,True
1666,1666,FCCC0JZUGXD4WUZFR,Contoso Motors,2007,Automatic,666,2026-05-22,,True
1667,1667,7Q3YDXZB1ZRY2BNX6,Contoso Motors,2015,Semi-Automatic,262,2026-05-22,,True
1668,1668,E5X1LZVX86QN3CV2R,Contoso Motors,2011,Automatic,304,2026-05-22,,True
1669,1669,L4FD2S6N5GC7OD7RX,Contoso Motors,2011,Semi-Automatic,285,2026-05-22,,True
1670,1670,K3ZQGLFTDBM0BDDXB,Contoso Motors,2014,Semi-Automatic,331,2026-05-22,,True
1671,1671,5L0DMBN9IHY07PXGZ,Contoso Motors,2004,Automatic,937,2026-05-22,,True
1672,1672,GEYMICFG1HBNERZ6L,Contoso Motors,2011,Automatic,185,2026-05-22,,True
1673,1673,HWNOTJPA7R5PBDWLZ,Contoso Motors,2013,Automatic,203,2026-05-22,,True
1674,1674,7C82LT94JMLBD9YEL,Contoso Motors,2016,Automatic,330,2026-05-22,,True
1675,1675,7ZRZ7SQNBX2E1PR3X,Contoso Motors,2007,Automatic,527,2026-05-22,,True
1676,1676,Z371Z54EPYQPMESC8,Contoso Motors,2007,Automatic,676,2026-05-22,,True
1677,1677,V3UU8QTZWYW6UDMAG,Contoso Motors,2004,Automatic,677,2026-05-22,,True
1678,1678,QPLT2V1KC14RVJ2HZ,Contoso Motors,2007,Automatic,939,2026-05-22,,True
1679,1679,M89LQAUR2M8OJL9NB,Contoso Motors,2005,Automatic,570,2026-05-22,,True
1680,1680,6O32POOF1DXPOGKOQ,Contoso Motors,2016,Automatic,280,2026-05-22,,True
1681,1681,396IUGLTRPN4VKBKX,Contoso Motors,2011,Automatic,941,2026-05-22,,True
1682,1682,9EDN7R7D50YQZWN8Y,Contoso Motors,2009,Semi-Automatic,382,2026-05-22,,True
1683,1683,IKJ5NQPEW4LNC8AYM,Contoso Motors,2012,Automatic,579,2026-05-22,,True
1684,1684,YP7A6G1W2N7VNJ849,Contoso Motors,2015,Automatic,684,2026-05-22,,True
1685,1685,FIFQC8G5IQDSP0HZW,Contoso Motors,2013,Automatic,951,2026-05-22,,True
1686,1686,DZ0JN3HME3OKBBFYU,Contoso Motors,2015,Automatic,958,2026-05-22,,True
1687,1687,AESQX3ZKCFM25HNNE,Contoso Motors,2010,Automatic,118,2026-05-22,,True
1688,1688,NH1SK0I6BX6XF05MX,Contoso Motors,2016,Automatic,688,2026-05-22,,True
1689,1689,B98FFFQ3HDRX8SLMV,Contoso Motors,2007,Automatic,835,2026-05-22,,True
1690,1690,8DPS2FIS26U15IL9P,Contoso Motors,2014,Semi-Automatic,690,2026-05-22,,True
1691,1691,DHPVT5LN2MSGSMEMP,Contoso Motors,2013,Automatic,450,2026-05-22,,True
1692,1692,SZBAR4VUGY08X8JKN,Contoso Motors,2013,Automatic,780,2026-05-22,,True
1693,1693,PK70FRDXM0A7D00IB,Contoso Motors,2004,Semi-Automatic,405,2026-05-22,,True
1694,1694,87NAPA5IHNG5E2FLU,Contoso Motors,2006,Semi-Automatic,455,2026-05-22,,True
1695,1695,8NTGYTURD5U7DNX0Z,Contoso Motors,2015,Semi-Automatic,526,2026-05-22,,True
1696,1696,4TIX69ZZ8YSTOLDZ3,Contoso Motors,2016,Automatic,852,2026-05-22,,True
1697,1697,ME04HHTNX276VQD15,Contoso Motors,2014,Automatic,473,2026-05-22,,True
1698,1698,RHY4I7HZ15471I333,Contoso Motors,2007,Automatic,587,2026-05-22,,True
1699,1699,2YWYDXNLDHHR9XRME,Contoso Motors,2011,Automatic,969,2026-05-22,,True
1700,1700,JO5ZFOCJD72V9CX0D,Contoso Motors,2014,Semi-Automatic,700,2026-05-22,,True
1701,1701,U9OIY7EOWOI2YE72I,Contoso Motors,2005,Automatic,961,2026-05-22,,True
1702,1702,5JZN82IAK0YTZDH4R,Contoso Motors,2010,Automatic,454,2026-05-22,,True
1703,1703,LLA6XUGWOTOZ0X5FX,Contoso Motors,2016,Automatic,703,2026-05-22,,True
1704,1704,O2BP2GUZ5NTPXT0AQ,Contoso Motors,2004,Automatic,965,2026-05-22,,True
1705,1705,FBBYST4XSAYYR2RL8,Contoso Motors,2005,Automatic,966,2026-05-22,,True
1706,1706,JJW3OFY2BK8439VBD,Contoso Motors,2015,Automatic,706,2026-05-22,,True
1707,1707,XTLXKBJTDD9VU4KEU,Contoso Motors,2004,Automatic,981,2026-05-22,,True
1708,1708,TOIXIEYYLH11CH7NH,Contoso Motors,2004,Automatic,708,2026-05-22,,True
1709,1709,JT68XQJP6G4OQTB30,Contoso Motors,2016,Automatic,984,2026-05-22,,True
1710,1710,MV9IRF1YD2M42M0L1,Contoso Motors,2007,Automatic,710,2026-05-22,,True
1711,1711,SSBRUGC4FBHQEJ3RK,Contoso Motors,2016,Automatic,711,2026-05-22,,True
1712,1712,0IPUYIOCUWJT4V20V,Contoso Motors,2011,Automatic,712,2026-05-22,,True
1713,1713,R19QRPMJUKFVUG4UT,Contoso Motors,2004,Automatic,713,2026-05-22,,True
1714,1714,NP704LVE7E996YTR3,Contoso Motors,2005,Automatic,714,2026-05-22,,True
1715,1715,Q8M77PMTJUT0JEFY0,Contoso Motors,2005,Semi-Automatic,538,2026-05-22,,True
1716,1716,ZQOYYE8AWT1N28DIC,Contoso Motors,2005,Automatic,900,2026-05-22,,True
1717,1717,PLD1V7LHPF90MXQ0C,Contoso Motors,2005,Semi-Automatic,586,2026-05-22,,True
1718,1718,H3H68R551K4NH4RIX,Contoso Motors,2010,Semi-Automatic,598,2026-05-22,,True
1719,1719,I7W8KMBD4L3XHBI96,Contoso Motors,2011,Automatic,985,2026-05-22,,True
1720,1720,7AZTQAEV9PQZ5GLAC,Contoso Motors,2007,Automatic,593,2026-05-22,,True
1721,1721,AF0WV5FT4P49HYO9A,Contoso Motors,2007,Automatic,786,2026-05-22,,True
1722,1722,RC7K5KN7EY5V6QQSW,Contoso Motors,2007,Automatic,906,2026-05-22,,True
1723,1723,WTXY1OCOXVUIJNT3U,Contoso Motors,2015,Automatic,954,2026-05-22,,True
1724,1724,9L8C15C6NR9I5FL1E,Contoso Motors,2016,Automatic,724,2026-05-22,,True
1725,1725,NR0SA18C6MJ0CCXNP,Contoso Motors,2011,Automatic,725,2026-05-22,,True
1726,1726,DRWBKV5QE7DVWAU52,Contoso Motors,2004,Automatic,987,2026-05-22,,True
1727,1727,JJJIT8DTGXFM0VCAB,Contoso Motors,2016,Automatic,955,2026-05-22,,True
1728,1728,VW8W9V1YBK90CNUA1,Contoso Motors,2005,Automatic,834,2026-05-22,,True
1729,1729,5F2WJD2504ZITUWH9,Contoso Motors,2007,Automatic,989,2026-05-22,,True
1730,1730,I5W0PH8ULHIVIG8H4,Contoso Motors,2009,Semi-Automatic,646,2026-05-22,,True
1731,1731,3Y56J5XSHHIZ2HFCT,Contoso Motors,2016,Automatic,963,2026-05-22,,True
1732,1732,27YT7WTB98IX4L9DL,Contoso Motors,2016,Automatic,732,2026-05-22,,True
1733,1733,B2C46I8SHH5Q08LUL,Contoso Motors,2016,Automatic,999,2026-05-22,,True
1734,1734,FBJQ161J0SU3XU4IJ,Contoso Motors,2007,Automatic,6,2026-05-22,,True
1735,1735,RZ9GTU4PGH4XKDHPW,Contoso Motors,2010,Automatic,982,2026-05-22,,True
1736,1736,UHEJIUFBZCYY9CH44,Contoso Motors,2005,Automatic,736,2026-05-22,,True
1737,1737,02PA8MBT8WD7OWXL1,Contoso Motors,2016,Automatic,219,2026-05-22,,True
1738,1738,1S75U8FVSTNS1B5GL,Contoso Motors,2014,Semi-Automatic,738,2026-05-22,,True
1739,1739,9WZO4FCN511COUNSE,Contoso Motors,2013,Automatic,912,2026-05-22,,True
1740,1740,WI6VDD1ARHRCAOBOJ,Contoso Motors,2007,Automatic,972,2026-05-22,,True
1741,1741,YTJ51G030H2TMZ1OT,Contoso Motors,2004,Semi-Automatic,647,2026-05-22,,True
1742,1742,JPDBX1NWE0A6WXK0W,Contoso Motors,2007,Semi-Automatic,715,2026-05-22,,True
1743,1743,3FZRIHE0VMBV7V12F,Contoso Motors,2005,Semi-Automatic,718,2026-05-22,,True
1744,1744,RT0EVODU2WMUFGWOA,Contoso Motors,2016,Automatic,20,2026-05-22,,True
1745,1745,8RRMNKA6SN8JH8R6M,Contoso Motors,2004,Automatic,960,2026-05-22,,True
1746,1746,AVI2ZLRQCTFNGFE9O,Contoso Motors,2010,Automatic,26,2026-05-22,,True
1747,1747,8CEDMXZMCVTNXRU74,Contoso Motors,2011,Automatic,689,2026-05-22,,True
1748,1748,1RSOR232QDNZZ6BBM,Contoso Motors,2014,Semi-Automatic,748,2026-05-22,,True
1749,1749,WJ9J39U387P1N2G5J,Contoso Motors,2004,Automatic,9,2026-05-22,,True
1750,1750,9L2WOKP3K45W1WN7X,Contoso Motors,2010,Automatic,510,2026-05-22,,True
1751,1751,LY6F0YA00Y86CGISY,Contoso Motors,2013,Automatic,751,2026-05-22,,True
1752,1752,KH69C01UU2UHF4ONV,Contoso Motors,2011,Automatic,13,2026-05-22,,True
1753,1753,2OINCR4ERI6O76LOK,Contoso Motors,2005,Automatic,14,2026-05-22,,True
1754,1754,HZ0L5C2W3FWWD236E,Contoso Motors,2007,Automatic,754,2026-05-22,,True
1755,1755,CUG33X4JOKD5B9DPA,Contoso Motors,2011,Automatic,29,2026-05-22,,True
1756,1756,TS3Y5M400JJTJ8YEC,Contoso Motors,2011,Automatic,756,2026-05-22,,True
1757,1757,9VWJ26SNMDE0MEI4Q,Contoso Motors,2005,Automatic,32,2026-05-22,,True
1758,1758,FY5UV1NQ4UJTUU8UB,Contoso Motors,2005,Automatic,758,2026-05-22,,True
1759,1759,ZYPF5QNPQ7PNFK3PY,Contoso Motors,2007,Automatic,759,2026-05-22,,True
1760,1760,JU3Q3513FALGQ08W3,Contoso Motors,2016,Automatic,760,2026-05-22,,True
1761,1761,MJ70EVZCNL9XX8G1S,Contoso Motors,2011,Automatic,761,2026-05-22,,True
1762,1762,VI68NRJ8R9N5BSMPG,Contoso Motors,2005,Automatic,762,2026-05-22,,True
1763,1763,HYUG7ML73M5VXE80S,Contoso Motors,2005,Semi-Automatic,766,2026-05-22,,True
1764,1764,L4314B5E2KN0VTXPB,Contoso Motors,2012,Automatic,151,2026-05-22,,True
1765,1765,ZFN1NLE3ARXQ9QIQC,Contoso Motors,2009,Semi-Automatic,778,2026-05-22,,True
1766,1766,YA7V5AXQATUJ29WXF,Contoso Motors,2014,Semi-Automatic,837,2026-05-22,,True
1767,1767,L5RLIIHHEZCF5I817,Contoso Motors,2007,Automatic,33,2026-05-22,,True
1768,1768,HHQRWJO5J5QX6UCGB,Contoso Motors,2016,Automatic,56,2026-05-22,,True
1769,1769,950LO0X8PNK5487WW,Contoso Motors,2004,Automatic,193,2026-05-22,,True
1770,1770,ZFVIDRM7CQVFL94XE,Contoso Motors,2004,Automatic,168,2026-05-22,,True
1771,1771,JWXZS5SPNAXAUPMIZ,Contoso Motors,2011,Automatic,216,2026-05-22,,True
1772,1772,APTZCVQF6U47AM6RU,Contoso Motors,2015,Automatic,772,2026-05-22,,True
1773,1773,RGBKBUR5PY0XTFUYR,Contoso Motors,2004,Automatic,773,2026-05-22,,True
1774,1774,FD9OG0V80KMOYR9B1,Contoso Motors,2011,Automatic,35,2026-05-22,,True
1775,1775,134T02W19WT2VNI5T,Contoso Motors,2004,Automatic,339,2026-05-22,,True
1776,1776,R8T22E4QX2VMD4NAX,Contoso Motors,2011,Automatic,211,2026-05-22,,True
1777,1777,7Q7708FOQJAZWZBE6,Contoso Motors,2005,Automatic,37,2026-05-22,,True
1778,1778,DNLMNFXIQT6GQ5HPO,Contoso Motors,2004,Semi-Automatic,861,2026-05-22,,True
1779,1779,11HA9J4HC7G8RL2U1,Contoso Motors,2013,Automatic,391,2026-05-22,,True
1780,1780,ZFHWOW6VA67ALFFGK,Contoso Motors,2005,Automatic,780,2026-05-22,,True
1781,1781,H72CUVX2A4NLX2Y2V,Contoso Motors,2013,Automatic,47,2026-05-22,,True
1782,1782,S5IPMWQCM63VARAJ0,Contoso Motors,2005,Automatic,54,2026-05-22,,True
1783,1783,XFVZKAWXKSCH1CYYD,Contoso Motors,2010,Automatic,38,2026-05-22,,True
1784,1784,HF4UKFMQ86SYX6V8D,Contoso Motors,2004,Automatic,784,2026-05-22,,True
1785,1785,HV22RYC92SAU3UBDF,Contoso Motors,2004,Automatic,977,2026-05-22,,True
1786,1786,NQRSIXZF2KVL8SFU1,Contoso Motors,2014,Semi-Automatic,786,2026-05-22,,True
1787,1787,HKKEXL35XCVVERPBA,Contoso Motors,2015,Automatic,288,2026-05-22,,True
1788,1788,8Q0SLA97OMN4ID000,Contoso Motors,2016,Automatic,408,2026-05-22,,True
1789,1789,OK0280NTIJRD4GV19,Contoso Motors,2005,Semi-Automatic,885,2026-05-22,,True
1790,1790,I5GNNKNP7DE9X8MAL,Contoso Motors,2005,Semi-Automatic,5,2026-05-22,,True
1791,1791,3WCD7AMA2J9AZ7HCL,Contoso Motors,2012,Semi-Automatic,31,2026-05-22,,True
1792,1792,ZCH21XKUMFD1416PX,Contoso Motors,2016,Automatic,535,2026-05-22,,True
1793,1793,N2TXGSXON7ICLCZ2C,Contoso Motors,2005,Automatic,313,2026-05-22,,True
1794,1794,Z7JLMXF3R4MVGV6HW,Contoso Motors,2016,Automatic,336,2026-05-22,,True
1795,1795,UEK5ALXCMX6B3SOP5,Contoso Motors,2007,Automatic,83,2026-05-22,,True
1796,1796,AS8N7YAOVUXYD538A,Contoso Motors,2014,Semi-Automatic,796,2026-05-22,,True
1797,1797,WZD0FAWB8AKGBDW70,Contoso Motors,2011,Automatic,57,2026-05-22,,True
1798,1798,43OWHTKJL3PGWXUDQ,Contoso Motors,2011,Automatic,103,2026-05-22,,True
1799,1799,JL9HGQYKX3Z1GTXH6,Contoso Motors,2016,Automatic,799,2026-05-22,,True
1800,1800,B9HA6Z09KY4TM0A76,Contoso Motors,2004,Automatic,61,2026-05-22,,True
1801,1801,7JHXB50SUPQOL8XMX,Contoso Motors,2005,Automatic,62,2026-05-22,,True
1802,1802,DYY2LF6JWHNB58M6W,Contoso Motors,2005,Automatic,802,2026-05-22,,True
1803,1803,PE24KWIAW35HOI5W9,Contoso Motors,2007,Automatic,77,2026-05-22,,True
1804,1804,IVTNM5RLIWIA7LMSA,Contoso Motors,2016,Automatic,804,2026-05-22,,True
1805,1805,RRZM5JFZQHT7R0A64,Contoso Motors,2004,Automatic,80,2026-05-22,,True
1806,1806,N9MF131UGWSR9U0GV,Contoso Motors,2005,Automatic,806,2026-05-22,,True
1807,1807,OD05AHPM25NHX48OP,Contoso Motors,2006,Automatic,807,2026-05-22,,True
1808,1808,F0F2WHGSIH4MS541Y,Contoso Motors,2007,Automatic,808,2026-05-22,,True
1809,1809,YQ1CEMGT924O5514L,Contoso Motors,2004,Automatic,809,2026-05-22,,True
1810,1810,CSMZSNI8K7WGL9SH4,Contoso Motors,2005,Automatic,810,2026-05-22,,True
1811,1811,9JVGMLPA2NEUMPT6K,Contoso Motors,2004,Semi-Automatic,125,2026-05-22,,True
1812,1812,TIQ2UHLCRYEJL4T5R,Contoso Motors,2007,Automatic,578,2026-05-22,,True
1813,1813,O5V5DV6OY6TERV773,Contoso Motors,2013,Semi-Automatic,210,2026-05-22,,True
