vin,make,year,Model,auto_id,owner_id,DriveTrain,EngineType,transmission,ExteriorColor,InteriorColor,created_at,updated_at
UNHJ1BS4IJDD9JJQ4,Contoso Motors,2005,Minivan,1282,282,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
DRO9OF9GDWEPDU90B,Contoso Motors,2004,Sedan,1283,765,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
AV977M67R6FW2C7UY,Contoso Motors,2016,Wagon,1284,600,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
WRIDNN9F6V38KKPDJ,Contoso Motors,2016,Sedan,1285,826,AWD,6 Cylinder,Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
AX0J6KW0FDI04F222,Contoso Motors,2016,Sedan,1286,887,FWD,6 Cylinder,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
IZGBOUOH0QDT7KX44,Contoso Motors,2005,SUV,1287,553,FWD,6 Cylinder,Automatic,Silver,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
JVHJQQ3CAYW85TKM6,Contoso Motors,2007,Truck,1288,913,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
MH96VP2EWK2CU8QLO,Contoso Motors,2011,Truck,1289,937,AWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
TEJKXNOSEJQHD43H6,Contoso Motors,2004,Hatchback,1290,620,FWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
66FZ8F20WBAKUQR4W,Contoso Motors,2006,Hatchback,1291,631,RWD,6 Cylinder,Automatic,Midnight Black,Silverstone,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
D8GCDIXB5352RWT9L,Contoso Motors,2016,Minivan,1292,292,FWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
T5G690OUAUEORIOUO,Contoso Motors,2011,Minivan,1293,293,FWD,6 Cylinder,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
E6I1WU4V68P2YI9EZ,Contoso Motors,2013,Crossover,1294,555,FWD,6 Cylinder,Automatic,Silver,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
A8KAMYGO3AKYV081V,Contoso Motors,2016,Wagon,1295,644,AWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
3PBED0J26IA5PGY7C,Contoso Motors,2005,Truck,1296,938,AWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
5JK0ZIYX9GGG3HWD1,Contoso Motors,2014,Crossover,1297,557,FWD,6 Cylinder,Automatic,Silver,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
KGKU39G92BWMGN5L3,Contoso Motors,2009,Sedan,1298,910,FWD,6 Cylinder,Automatic,Blue,Old Lace,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
LSCQSH0E0ZO6FQXA1,Contoso Motors,2005,Wagon,1299,648,AWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
FTX8HD931F3FMWDHA,Contoso Motors,2004,Minivan,1300,300,FWD,6 Cylinder,Automatic,Blue,Old Lace,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ONE99UYVELKPCUTDP,Contoso Motors,2016,SUV,1301,567,AWD,3 Cylinder,Automatic,Silver,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
MCGQ5T5PN01IP9MZ8,Contoso Motors,2005,SUV,1302,574,FWD,10 Cylinder,Automatic,Silver,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
UI06J0D5G0CAAFY19,Contoso Motors,2015,Commercial,1303,222,AWD,8 Cylinder,Automatic,Gray,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
Y5SBTSW4WX021KGFA,Contoso Motors,2011,Convertible 2DR,1304,304,FWD,6 Cylinder,Manual,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
MP0S8AKU43RPKD90V,Contoso Motors,2004,Coupe,1305,73,FWD,6 Cylinder,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
YHIK1NXRYJEB9PVH1,Contoso Motors,2014,Hybrid,1306,306,FWD,Hybrid,Semi-Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
34X7MRZ9LNSQT9DQU,Contoso Motors,2004,Truck,1307,960,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
2UJ2QKEYM218KRM6J,Contoso Motors,2012,Hatchback,1308,679,RWD,6 Cylinder,Automatic,Midnight Black,Silverstone,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
6UHMXMW5NXMNQUAF0,Contoso Motors,2007,Sedan,1309,935,AWD,6 Cylinder,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
314QP2MUZPKE4BAFS,Contoso Motors,2015,Sedan,1310,970,AWD,6 Cylinder,Automatic,Blue,Old Lace,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
B13S39TMEEIO3NBHJ,Contoso Motors,2005,Sedan,1311,30,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
XW440S0HCDHEM9P9F,Contoso Motors,2014,Hatchback,1312,683,AWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
SPTF6X75CP3H9LH2O,Contoso Motors,2005,Truck,1313,961,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
22ADQR3GY64IQ96JF,Contoso Motors,2007,Truck,1314,979,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
RM1WZGYS9YABON8Q8,Contoso Motors,2011,Coupe,1315,121,AWD,6 Cylinder,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
UF0BKWQIZ10FZ6B9E,Contoso Motors,2014,Hybrid,1316,316,FWD,Hybrid,Semi-Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
E3EBBLYQZ88UC2Z7W,Contoso Motors,2004,SUV,1317,577,FWD,6 Cylinder,Automatic,Silver,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
99HNLW25GFLZEJ2PS,Contoso Motors,2015,Commercial,1318,702,AWD,8 Cylinder,Automatic,Gray,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
TAE9Z89VLO83PHJR1,Contoso Motors,2007,Convertible 2DR,1319,319,AWD,3 Cylinder,Manual,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
Y1BNRSA5R4BXLBPMK,Contoso Motors,2011,Crossover,1320,581,RWD,8 Cylinder,Automatic,Silver,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
GYR52YP8G2NKMLWBH,Contoso Motors,2013,SUV,1321,582,FWD,10 Cylinder,Automatic,Silver,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
BVMNWWVGHRTC3GEDU,Contoso Motors,2005,Minivan,1322,322,FWD,6 Cylinder,Automatic,Blue,Old Lace,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
SBF0EH6V8KP76QGL4,Contoso Motors,2005,SUV,1323,597,AWD,Hybrid,Automatic,Silver,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
YYZWNGOX1RUWRC7XC,Contoso Motors,2007,Minivan,1324,324,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
LJ6F4OZPZ9KYSBCM2,Contoso Motors,2011,SUV,1325,600,AWD,Hybrid,Automatic,Silver,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
QTWN80VZUV7PXBZBK,Contoso Motors,2005,Minivan,1326,326,FWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
F7QHYEUVCVPREJVZR,Contoso Motors,2012,Minivan,1327,327,FWD,6 Cylinder,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ODHWMT1905X771A4G,Contoso Motors,2016,Minivan,1328,328,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
5UVV52TCPL8K6P7Z0,Contoso Motors,2011,Minivan,1329,329,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
2PSIBOHIZGHIVTM1T,Contoso Motors,2013,Minivan,1330,330,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
C3U7E7UASKXHUVXQS,Contoso Motors,2016,Sedan,1331,99,FWD,6 Cylinder,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
6Y0AHLH3LQ1AI4WXW,Contoso Motors,2012,Hatchback,1332,723,AWD,6 Cylinder,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
I40PBTA95H61CKPWB,Contoso Motors,2007,Sedan,1333,127,FWD,6 Cylinder,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ROVY27XJA4YWIAXG6,Contoso Motors,2007,Sedan,1334,150,AWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
M3CW0MS6MFSL5UAAD,Contoso Motors,2014,SUV,1335,601,AWD,Hybrid,Automatic,Silver,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
DAGVB9T3K577ZR0KK,Contoso Motors,2004,Truck,1336,16,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
IGFMX01JATNY81JNK,Contoso Motors,2011,Truck,1337,33,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
PVCT3LTTZSQN0IRET,Contoso Motors,2004,Wagon,1338,740,RWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
TFPD7W5PGE4JJUPHN,Contoso Motors,2011,Wagon,1339,744,FWD,6 Cylinder,Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
INUX9NV7E99VIABYE,Contoso Motors,2005,Minivan,1340,340,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
R9PQY8C8BV6YLW8HP,Contoso Motors,2007,Minivan,1341,341,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
FVX12C6OGRUE5ZY8I,Contoso Motors,2016,Crossover,1342,603,AWD,Hybrid,Automatic,Silver,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
K81ISYCQ22EWXGU6W,Contoso Motors,2007,Hatchback,1343,764,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
WBL4WLJG14TKK0MDZ,Contoso Motors,2013,Truck,1344,56,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
RTJ0QA3ECF8QO010S,Contoso Motors,2014,Crossover,1345,605,FWD,4 Cylinder,Automatic,Silver,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
BKB70LRTCH9G77TGB,Contoso Motors,2004,Sedan,1346,175,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ME44GUAR7A2LB4HZD,Contoso Motors,2004,Hatchback,1347,823,AWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
I1PDM5GBDKL1A46DQ,Contoso Motors,2011,Minivan,1348,348,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
A66BQTFUEM23UF0YQ,Contoso Motors,2007,SUV,1349,615,FWD,6 Cylinder,Automatic,Silver,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
R32L45Y45CXJ1832L,Contoso Motors,2005,SUV,1350,622,FWD,Hybrid,Automatic,Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
KUSBIPA04LYM2EIIP,Contoso Motors,2015,Commercial,1351,750,AWD,8 Cylinder,Automatic,Gray,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
QYY4ASV4JLB7RCT3Y,Contoso Motors,2013,Convertible 2DR,1352,352,FWD,Hybrid,Manual,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
R6BV391OVKDOB81RH,Contoso Motors,2011,Coupe,1353,179,FWD,6 Cylinder,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
SD1FDIMAM885VRR4K,Contoso Motors,2014,Hybrid,1354,354,FWD,Hybrid,Semi-Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
OJ0HVO4LHFR5EJ4F5,Contoso Motors,2014,Truck,1355,57,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
MZGKYCHARBJTS7WZO,Contoso Motors,2011,Hatchback,1356,827,AWD,6 Cylinder,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
RMBSQDOAPJSSMRR9Q,Contoso Motors,2010,Sedan,1357,258,AWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ZOPYIRVU7EI9GHUMQ,Contoso Motors,2005,Sedan,1358,269,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
D1DDKVM88RR3PLBAT,Contoso Motors,2014,Sedan,1359,317,RWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
DXBHUHLUGYJDY1PNK,Contoso Motors,2013,Wagon,1360,836,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
KRB9R16B5VHMT1D6R,Contoso Motors,2011,Truck,1361,64,RWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
FZC84TTVLD7HFOORL,Contoso Motors,2014,Truck,1362,81,AWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ILVKP2FAG3WG5IM8C,Contoso Motors,2005,Coupe,1363,313,AWD,6 Cylinder,Automatic,Midnight Black,Silverstone,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
3MOPQ5ZT5C38AXQ2U,Contoso Motors,2014,Hybrid,1364,364,FWD,Hybrid,Semi-Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
CY6LZH8RR2H1SAREI,Contoso Motors,2011,SUV,1365,625,FWD,10 Cylinder,Automatic,Silver,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
OYG2928S3NRJW1YKT,Contoso Motors,2015,Commercial,1366,230,AWD,8 Cylinder,Automatic,Gray,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
MHAK658W5TEUHITRR,Contoso Motors,2006,Convertible 2DR,1367,367,FWD,6 Cylinder,Manual,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
1FVYIKXVMOTS48FD3,Contoso Motors,2004,Crossover,1368,629,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
GEFAEBS0H3FIVOR2J,Contoso Motors,2010,SUV,1369,630,FWD,Electric,Automatic,Silver,Old Lace,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
514EHHUJ1TFYIS65E,Contoso Motors,2005,Minivan,1370,370,FWD,6 Cylinder,Automatic,Blue,Old Lace,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
GW9NI5JQVOG703PZB,Contoso Motors,2014,SUV,1371,645,FWD,Hybrid,Automatic,Silver,Silverstone,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
YEL4K5RNX940QFNL3,Contoso Motors,2016,Minivan,1372,372,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
Q78598MH3T1V54KFM,Contoso Motors,2013,SUV,1373,648,FWD,Hybrid,Automatic,Silver,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
LH732XEZDKI4Z394T,Contoso Motors,2013,Minivan,1374,374,FWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ICT9RIOF32THO9556,Contoso Motors,2014,Minivan,1375,375,FWD,6 Cylinder,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
QRP61J8WWMFEC1OJ9,Contoso Motors,2015,Minivan,1376,376,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
Q1FF8A1TVWBJI28E2,Contoso Motors,2004,Minivan,1377,377,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
D4E4HC4Y1OBFLZ63T,Contoso Motors,2010,Minivan,1378,378,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
D80AUFIV83HX8YCH3,Contoso Motors,2004,Sedan,1379,389,RWD,6 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
2ZZD7EGUGGMKFQ18O,Contoso Motors,2015,Hatchback,1380,860,RWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
70AVZHYLXOOVE6YOR,Contoso Motors,2016,Sedan,1381,415,FWD,6 Cylinder,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
O4URHRZXH6XPYFM6P,Contoso Motors,2007,Sedan,1382,435,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
39GI4HW1QA7DPSHVZ,Contoso Motors,2014,SUV,1383,649,FWD,6 Cylinder,Automatic,Silver,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
CV1U309RLIH6HDXT1,Contoso Motors,2004,Truck,1384,153,AWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
QEUZ5VK4OZ3LC3N6E,Contoso Motors,2007,Truck,1385,177,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
GGU564Y01QWH8GW9H,Contoso Motors,2004,Wagon,1386,884,RWD,6 Cylinder,Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ORR4OWHTW0CEF66X2,Contoso Motors,2013,Hatchback,1387,919,AWD,6 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
VDRKMX1QOU4MITQAL,Contoso Motors,2004,Minivan,1388,388,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
XG8VBMCYEO2QOG8ZR,Contoso Motors,2005,Minivan,1389,389,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
MJ401YWXY32Z6KTKM,Contoso Motors,2013,Crossover,1390,651,FWD,Hybrid,Automatic,Silver,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
7Q4UWJ6Q6CDFFKVAZ,Contoso Motors,2016,Wagon,1391,936,AWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
R6WSJIP4RU0PIYO36,Contoso Motors,2016,Truck,1392,178,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
N88SJT15AC6Y5J2R9,Contoso Motors,2005,Crossover,1393,653,AWD,Electric,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
0T0ZLCUSG9BVJX2VW,Contoso Motors,2011,Sedan,1394,437,RWD,6 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ZY4NAV7ZN2VT1VR0K,Contoso Motors,2005,Hatchback,1395,956,RWD,6 Cylinder,Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
60VWQA1A274G0SAVL,Contoso Motors,2013,Minivan,1396,396,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
G0VMNUCY2U8RK3G1F,Contoso Motors,2006,SUV,1397,663,FWD,Hybrid,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
KTTD6O22EY8MVZW5S,Contoso Motors,2013,SUV,1398,670,AWD,4 Cylinder,Automatic,Silver,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
5AYXF6STXFTDRP7GA,Contoso Motors,2015,Commercial,1399,278,AWD,8 Cylinder,Automatic,Gray,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
CCYMU05361DPN6Y5H,Contoso Motors,2004,Convertible 2DR,1400,400,FWD,Hybrid,Manual,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
Z4DCRPF5BA7QXDT12,Contoso Motors,2013,Coupe,1401,323,FWD,6 Cylinder,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
H7W70OJO6GKA2G5PN,Contoso Motors,2014,Hybrid,1402,402,FWD,Hybrid,Semi-Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
SWLZX9W7G065UO78G,Contoso Motors,2016,Truck,1403,200,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
23QEY2EIZJ7TSBDNM,Contoso Motors,2004,Hatchback,1404,4,RWD,6 Cylinder,Automatic,Blue,Old Lace,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
IPPH7JTK8J2GIGIBP,Contoso Motors,2004,Sedan,1405,85,FWD,8 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
KIB84CBLSYJDN2ZRD,Contoso Motors,2014,Sedan,1406,205,AWD,8 Cylinder,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
W09CFDMO31STQUN0D,Contoso Motors,2005,Sedan,1407,829,FWD,8 Cylinder,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
0OOJ8IQVRVRDAU642,Contoso Motors,2015,Wagon,1408,58,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
CWKWH6MOEIGGCIFTB,Contoso Motors,2011,Truck,1409,201,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
2POR20L908FD1YUHI,Contoso Motors,2015,Truck,1410,256,AWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
A1VDWB1U6X26VT7LV,Contoso Motors,2016,Coupe,1411,371,AWD,6 Cylinder,Automatic,Midnight Black,Silverstone,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
24EDQV9L503HDA204,Contoso Motors,2014,Hybrid,1412,412,FWD,Hybrid,Semi-Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
F7SFZ0MU1XFQG9077,Contoso Motors,2004,SUV,1413,673,AWD,6 Cylinder,Automatic,Silver,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
HUHAD0APMI22Q8C7X,Contoso Motors,2016,Commercial,1414,295,AWD,8 Cylinder,Automatic,Gray,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ASIDMJ6V33NZT5VSG,Contoso Motors,2012,Convertible 2DR,1415,415,RWD,Hybrid,Manual,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
A9F6PH28NZ5ZIBKMC,Contoso Motors,2011,Crossover,1416,677,AWD,6 Cylinder,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
OKQBG2ICF2KRYHDUY,Contoso Motors,2009,SUV,1417,678,FWD,Hybrid,Automatic,Silver,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
SENNKVN947MLANT7V,Contoso Motors,2013,Minivan,1418,418,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
E2AOT1D1ZAQXRZAXC,Contoso Motors,2014,SUV,1419,693,RWD,4 Cylinder,Automatic,Silver,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
UW092M9QVF7OLA7J1,Contoso Motors,2015,Minivan,1420,420,FWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
RJIQL9ZNREDLQVYBG,Contoso Motors,2004,SUV,1421,696,FWD,6 Cylinder,Automatic,Silver,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
G1G0IUTLXIYUUV6CS,Contoso Motors,2010,Minivan,1422,422,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
O9CANIIHM3UQE3A1J,Contoso Motors,2007,Minivan,1423,423,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
MXPHR91GN9DGQOIJ0,Contoso Motors,2016,Minivan,1424,424,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
